,congress,chamber,result,description,vote_result_category,democratic_yes,democratic_no,democratic_present,democratic_not_voting,democratic_majority_position,republican_yes,republican_no,republican_present,republican_not_voting,republican_majority_position,independent_yes,independent_no,independent_present,independent_not_voting,total_yes,total_no,total_present,total_not_voting,pass
5976,116,Senate,Cloture Motion Agreed to,"Sean Cairncross, of Minnesota, to be Chief Executive Officer, Millennium Challenge Corporation",pass,5,36,0,4,No,53,0,0,0,Yes,1,1,0,0,59,37,0,4,pass
5977,116,Senate,Nomination Confirmed,"Edward F. Crawford, of Ohio, to be Ambassador to Ireland",pass,38,4,0,3,Yes,51,0,0,2,Yes,1,0,0,1,90,4,0,6,pass
5978,116,Senate,Nomination Confirmed,"David Stilwell, of Hawaii, to be an Assistant Secretary of State (East Asian and Pacific Affairs)",pass,41,2,0,2,Yes,52,0,0,1,Yes,1,1,0,0,94,3,0,3,pass
5979,116,Senate,Cloture Motion Agreed to,"Edward F. Crawford, of Ohio, to be Ambassador to Ireland",pass,39,6,0,0,Yes,52,0,0,1,Yes,1,1,0,0,92,7,0,1,pass
5980,116,Senate,Motion to Discharge Rejected,A joint resolution relating to the disapproval of the proposed sale to the Government of Qatar of certain defense articles and services.,not pass,38,7,0,0,Yes,3,49,0,1,No,1,1,0,0,42,57,0,1,not pass
5981,116,Senate,Motion to Discharge Rejected,A joint resolution relating to the disapproval of the proposed sale to the Government of Bahrain of certain defense articles and services.,not pass,39,6,0,0,Yes,3,49,0,1,No,1,1,0,0,43,56,0,1,not pass
5982,116,Senate,Cloture Motion Agreed to,"David Stilwell, of Hawaii, to be an Assistant Secretary of State (East Asian and Pacific Affairs)",pass,41,3,0,1,Yes,51,0,0,2,Yes,1,1,0,0,93,4,0,3,pass
5983,116,Senate,Nomination Confirmed,"Jean-Paul Boulee, of Georgia, to be United States District Judge for the Northern District of Georgia",pass,33,11,0,1,Yes,51,0,0,2,Yes,1,0,0,1,85,11,0,4,pass
5984,116,Senate,Nomination Confirmed,"Thomas P. Barber, of Florida, to be United States District Judge for the Middle District of Florida",pass,25,19,0,1,Yes,51,0,0,2,Yes,1,0,0,1,77,19,0,4,pass
5985,116,Senate,Nomination Confirmed,"Rodney Smith, of Florida, to be United States District Judge for the Southern District of Florida",pass,26,18,0,1,Yes,51,0,0,2,Yes,1,0,0,1,78,18,0,4,pass
5986,116,Senate,Nomination Confirmed,"Corey Landon Maze, of Alabama, to be United States District Judge for the Northern District of Alabama",pass,11,33,0,1,No,51,0,0,2,Yes,0,1,0,1,62,34,0,4,pass
5987,116,Senate,Nomination Confirmed,"Pamela A. Barker, of Ohio, to be United States District Judge for the Northern District of Ohio",pass,39,5,0,1,Yes,51,0,0,2,Yes,1,0,0,1,91,5,0,4,pass
5988,116,Senate,Cloture Motion Agreed to,"Jean-Paul Boulee, of Georgia, to be United States District Judge for the Northern District of Georgia",pass,33,11,0,1,Yes,50,0,0,3,Yes,1,1,0,0,84,12,0,4,pass
5989,116,Senate,Cloture Motion Agreed to,"Thomas P. Barber, of Florida, to be United States District Judge for the Middle District of Florida",pass,24,20,0,1,Yes,50,0,0,3,Yes,1,1,0,0,75,21,0,4,pass
5990,116,Senate,Cloture Motion Agreed to,"Rodney Smith, of Florida, to be United States District Judge for the Southern District of Florida",pass,26,18,0,1,Yes,50,0,0,3,Yes,1,1,0,0,77,19,0,4,pass
5991,116,Senate,Cloture Motion Agreed to,"Corey Landon Maze, of Alabama, to be United States District Judge for the Northern District of Alabama",pass,12,32,0,1,No,50,0,0,3,Yes,0,2,0,0,62,34,0,4,pass
5992,116,Senate,Cloture Motion Agreed to,"Pamela A. Barker, of Ohio, to be United States District Judge for the Northern District of Ohio",pass,38,6,0,1,Yes,50,0,0,3,Yes,1,1,0,0,89,7,0,4,pass
5993,116,Senate,Nomination Confirmed,"Sarah Daggett Morrison, of Ohio, to be United States District Judge for the Southern District of Ohio",pass,38,6,0,1,Yes,50,0,0,3,Yes,1,1,0,0,89,7,0,4,pass
5994,116,Senate,Cloture Motion Agreed to,"Sarah Daggett Morrison, of Ohio, to be United States District Judge for the Southern District of Ohio",pass,37,6,0,2,Yes,51,0,0,2,Yes,1,1,0,0,89,7,0,4,pass
5995,116,Senate,Nomination Confirmed,"Richard A. Hertling, of Maryland, to be a Judge of the United States Court of Federal Claims for a term of fifteen years",pass,17,26,0,2,No,51,0,0,2,Yes,1,1,0,0,69,27,0,4,pass
5996,116,Senate,Nomination Confirmed,"Rossie David Alston, Jr., of Virginia, to be United States District Judge for the Eastern District of Virginia",pass,23,19,0,3,Yes,51,0,0,2,Yes,1,1,0,0,75,20,0,5,pass
5997,116,Senate,Nomination Confirmed,"Ryan T. Holte, of Ohio, to be a Judge of the United States Court of Federal Claims for a term of fifteen years",pass,8,34,0,3,No,51,0,0,2,Yes,1,1,0,0,60,35,0,5,pass
5998,116,Senate,Cloture Motion Agreed to,"Richard A. Hertling, of Maryland, to be a Judge of the United States Court of Federal Claims for a term of fifteen years",pass,17,23,0,5,No,48,0,0,5,Yes,1,0,0,1,66,23,0,11,pass
5999,116,Senate,Cloture Motion Agreed to,"Rossie David Alston, Jr., of Virginia, to be United States District Judge for the Eastern District of Virginia",pass,22,19,0,4,None,51,0,0,2,Yes,1,0,0,1,74,19,0,7,pass
6000,116,Senate,Cloture Motion Agreed to,"Ryan T. Holte, of Ohio, to be a Judge of the United States Court of Federal Claims for a term of fifteen years",pass,8,33,0,4,No,51,0,0,2,Yes,1,0,0,1,60,33,0,7,pass
6001,116,Senate,Nomination Confirmed,"Susan Combs, of Texas, to be an Assistant Secretary of the Interior",pass,5,36,0,4,No,51,0,0,2,Yes,1,0,0,1,57,36,0,7,pass
6002,116,Senate,Cloture Motion Agreed to,"Susan Combs, of Texas, to be an Assistant Secretary of the Interior",pass,5,37,0,3,No,50,0,0,3,Yes,1,0,0,1,56,37,0,7,pass
6003,116,Senate,Nomination Confirmed,"Heath P. Tarbert, of Maryland, to be a Commissioner of the Commodity Futures Trading Commission for a term expiring April 13, 2024",pass,33,9,0,3,Yes,51,0,0,2,Yes,1,0,0,1,85,9,0,6,pass
6004,116,Senate,Nomination Confirmed,"Heath P. Tarbert, of Maryland, to be Chairman of the Commodity Futures Trading Commission",pass,33,9,0,3,Yes,50,0,0,3,Yes,1,0,0,1,84,9,0,7,pass
6005,116,Senate,Nomination Confirmed,"David Schenker, of New Jersey, to be an Assistant Secretary of State (Near Eastern Affairs)",pass,31,11,0,3,Yes,51,0,0,2,Yes,1,0,0,1,83,11,0,6,pass
6006,116,Senate,Cloture Motion Agreed to,"Heath P. Tarbert, of Maryland, to be a Commissioner of the Commodity Futures Trading Commission for a term expiring April 13, 2024",pass,31,10,0,4,Yes,51,0,0,2,Yes,1,0,0,1,83,10,0,7,pass
6007,116,Senate,Cloture Motion Agreed to,"Heath P. Tarbert, of Maryland, to be Chairman of the Commodity Futures Trading Commission",pass,30,9,0,6,Yes,51,0,0,2,Yes,1,0,0,1,82,9,0,9,pass
6008,116,Senate,Cloture Motion Agreed to,"David Schenker, of New Jersey, to be an Assistant Secretary of State (Near Eastern Affairs)",pass,31,10,0,4,Yes,51,0,0,2,Yes,1,0,0,1,83,10,0,7,pass
6009,116,Senate,Nomination Confirmed,"Andrew M. Saul, of New York, to be Commissioner of Social Security for the term expiring January 19, 2025",pass,25,16,0,4,Yes,51,0,0,2,Yes,1,0,0,1,77,16,0,7,pass
6010,116,Senate,Resolution Agreed to,"A resolution celebrating the 100th anniversary of the passage and ratification of the 19th Amendment, providing for women's suffrage, to the Constitution of the United States.",pass,41,0,0,4,Yes,51,0,0,2,Yes,1,0,0,1,93,0,0,7,pass
6011,116,Senate,Cloture Motion Agreed to,"Andrew M. Saul, of New York, to be Commissioner of Social Security for the term expiring January 19, 2025",pass,25,17,0,3,Yes,48,0,0,5,Yes,1,0,0,1,74,17,0,9,pass
6012,116,Senate,Cloture on the Motion to Proceed Rejected,A bill to set forth the congressional budget for the United States Government for fiscal year 2020 and setting forth the appropriate budgetary levels for fiscal years 2021 through 2029.,not pass,0,42,0,3,No,22,26,0,5,None,0,1,0,1,22,69,0,9,not pass
6013,116,Senate,Nomination Confirmed,"Kelly Craft, of Kentucky, to be the Representative of the United States of America to the United Nations, with the rank and status of Ambassador, and the Representative of the United States of America in the Security Council of the United Nations",pass,5,33,0,7,No,51,0,0,2,Yes,0,1,0,1,56,34,0,10,pass
6014,116,Senate,Nomination Confirmed,"William Shaw Stickman IV, of Pennsylvania, to be United States District Judge for the Western District of Pennsylvania",pass,5,33,0,7,No,51,0,0,2,Yes,0,1,0,1,56,34,0,10,pass
6015,116,Senate,Nomination Confirmed,"Martha Maria Pacold, of Illinois, to be United States District Judge for the Northern District of Illinois",pass,35,3,0,7,Yes,51,0,0,2,Yes,1,0,0,1,87,3,0,10,pass
6016,116,Senate,Nomination Confirmed,"Jason K. Pulliam, of Texas, to be United States District Judge for the Western District of Texas",pass,3,35,0,7,No,51,0,0,2,Yes,0,1,0,1,54,36,0,10,pass
6017,116,Senate,Nomination Confirmed,"Brantley Starr, of Texas, to be United States District Judge for the Northern District of Texas",pass,0,38,0,7,No,51,0,0,2,Yes,0,1,0,1,51,39,0,10,pass
6018,116,Senate,Nomination Confirmed,"Jeffrey Vincent Brown, of Texas, to be United States District Judge for the Southern District of Texas",pass,0,38,0,7,No,50,1,0,2,Yes,0,1,0,1,50,40,0,10,pass
6019,116,Senate,Nomination Confirmed,"Mark T. Pittman, of Texas, to be United States District Judge for the Northern District of Texas",pass,3,35,0,7,No,51,0,0,2,Yes,0,1,0,1,54,36,0,10,pass
6020,116,Senate,Cloture Motion Agreed to,"Kelly Craft, of Kentucky, to be the Representative of the United States of America to the United Nations, with the rank and status of Ambassador, and the Representative of the United States of America in the Security Council of the United Nations",pass,6,32,0,7,No,51,0,0,2,Yes,0,1,0,1,57,33,0,10,pass
6021,116,Senate,Cloture Motion Agreed to,"William Shaw Stickman IV, of Pennsylvania, to be United States District Judge for the Western District of Pennsylvania",pass,6,30,0,9,No,51,0,0,2,Yes,0,1,0,1,57,31,0,12,pass
6022,116,Senate,Cloture Motion Agreed to,"Steven C. Seeger, of Illinois, to be United States District Judge for the Northern District of Illinois",pass,35,1,0,9,Yes,51,0,0,2,Yes,1,0,0,1,87,1,0,12,pass
6023,116,Senate,Cloture Motion Agreed to,"Martha Maria Pacold, of Illinois, to be United States District Judge for the Northern District of Illinois",pass,34,2,0,9,Yes,51,0,0,2,Yes,1,0,0,1,86,2,0,12,pass
6024,116,Senate,Cloture Motion Agreed to,"Jason K. Pulliam, of Texas, to be United States District Judge for the Western District of Texas",pass,3,33,0,9,No,51,0,0,2,Yes,0,1,0,1,54,34,0,12,pass
6025,116,Senate,Cloture Motion Agreed to,"Steven D. Grimberg, of Georgia, to be United States District Judge for the Northern District of Georgia",pass,20,16,0,9,None,51,0,0,2,Yes,1,0,0,1,72,16,0,12,pass
6026,116,Senate,Cloture Motion Agreed to,"Ada E. Brown, of Texas, to be United States District Judge for the Northern District of Texas",pass,27,9,0,9,Yes,51,0,0,2,Yes,1,0,0,1,79,9,0,12,pass
6027,116,Senate,Cloture Motion Agreed to,"Stephanie L. Haines, of Pennsylvania, to be United States District Judge for the Western District of Pennsylvania",pass,35,1,0,9,Yes,51,0,0,2,Yes,1,0,0,1,87,1,0,12,pass
6028,116,Senate,Cloture Motion Agreed to,"Brantley Starr, of Texas, to be United States District Judge for the Northern District of Texas",pass,0,36,0,9,No,51,0,0,2,Yes,0,1,0,1,51,37,0,12,pass
6029,116,Senate,Cloture Motion Agreed to,"Jeffrey Vincent Brown, of Texas, to be United States District Judge for the Southern District of Texas",pass,0,36,0,9,No,51,0,0,2,Yes,0,1,0,1,51,37,0,12,pass
6030,116,Senate,Cloture Motion Agreed to,"Mark T. Pittman, of Texas, to be United States District Judge for the Northern District of Texas",pass,3,33,0,9,No,51,0,0,2,Yes,0,1,0,1,54,34,0,12,pass
6031,116,Senate,Nomination Confirmed,"Sean D. Jordan, of Texas, to be United States District Judge for the Eastern District of Texas",pass,3,33,0,9,No,51,0,0,2,Yes,0,1,0,1,54,34,0,12,pass
6032,116,Senate,Cloture Motion Agreed to,"Sean D. Jordan, of Texas, to be United States District Judge for the Eastern District of Texas",pass,3,35,0,7,No,51,0,0,2,Yes,0,1,0,1,54,36,0,10,pass
6033,116,Senate,Nomination Confirmed,"James Wesley Hendrix, of Texas, to be United States District Judge for the Northern District of Texas",pass,37,1,0,7,Yes,51,0,0,2,Yes,1,0,0,1,89,1,0,10,pass
6034,116,Senate,Cloture Motion Agreed to,"James Wesley Hendrix, of Texas, to be United States District Judge for the Northern District of Texas",pass,34,5,0,6,Yes,50,0,0,3,Yes,1,0,0,1,85,5,0,10,pass
6035,116,Senate,Nomination Confirmed,"Peter D. Welte, of North Dakota, to be United States District Judge for the District of North Dakota",pass,17,22,0,6,None,50,0,0,3,Yes,1,0,0,1,68,22,0,10,pass
6036,116,Senate,Nomination Confirmed,"Michael T. Liburdi, of Arizona, to be United States District Judge for the District of Arizona",pass,3,36,0,6,No,50,0,0,3,Yes,0,1,0,1,53,37,0,10,pass
6037,116,Senate,Cloture Motion Agreed to,"Peter D. Welte, of North Dakota, to be United States District Judge for the District of North Dakota",pass,17,21,0,7,None,48,0,0,5,Yes,1,0,0,1,66,21,0,13,pass
6038,116,Senate,Cloture Motion Agreed to,"Michael T. Liburdi, of Arizona, to be United States District Judge for the District of Arizona",pass,3,36,0,6,No,48,0,0,5,Yes,0,1,0,1,51,37,0,12,pass
6039,116,Senate,Veto Sustained,A joint resolution providing for congressional disapproval of the proposed export to the Kingdom of Saudi Arabia and the United Kingdom of Great Britain and Northern Ireland of certain defense articles and services.,not pass,39,0,0,6,Yes,6,41,0,6,No,1,0,0,1,46,41,0,13,not pass
6040,116,Senate,Veto Sustained,"A joint resolution providing for congressional disapproval of the proposed export to the United Arab Emirates, the United Kingdom of Great Britain and Northern Ireland, and the Republic of France of certain defense articles and services.",not pass,39,0,0,6,Yes,5,39,0,9,No,1,0,0,1,45,39,0,16,not pass
6041,116,Senate,Veto Sustained,"A joint resolution providing for congressional disapproval of the proposed transfer to the Kingdom of Saudi Arabia, the United Kingdom of Great Britain and Northern Ireland, the Kingdom of Spain, and the Italian Republic of certain defense articles and services.",not pass,39,0,0,6,Yes,5,40,0,8,No,1,0,0,1,45,40,0,15,not pass
6042,116,Senate,Nomination Confirmed,"Gen. Mark A. Milley, in the Army, to be General",pass,38,1,0,6,Yes,50,0,0,3,Yes,1,0,0,1,89,1,0,10,pass
6043,116,Senate,Nomination Confirmed,"Brian C. Buescher, of Nebraska, to be United States District Judge for the District of Nebraska",pass,0,39,0,6,No,51,0,0,2,Yes,0,1,0,1,51,40,0,9,pass
6044,116,Senate,Nomination Confirmed,"Wendy Williams Berger, of Florida, to be United States District Judge for the Middle District of Florida",pass,3,36,0,6,No,51,0,0,2,Yes,0,1,0,1,54,37,0,9,pass
6045,116,Senate,Cloture Motion Agreed to,"Brian C. Buescher, of Nebraska, to be United States District Judge for the District of Nebraska",pass,0,38,0,7,No,52,0,0,1,Yes,0,1,0,1,52,39,0,9,pass
6046,116,Senate,Cloture Motion Agreed to,"Wendy Williams Berger, of Florida, to be United States District Judge for the Middle District of Florida",pass,3,36,0,6,No,52,0,0,1,Yes,0,1,0,1,55,37,0,8,pass
6047,116,Senate,Nomination Confirmed,"Stephen M. Dickson, of Georgia, to be Administrator of the Federal Aviation Administration for the term of five years",pass,0,39,0,6,No,52,0,0,1,Yes,0,1,0,1,52,40,0,8,pass
6048,116,Senate,Bill Passed,"To extend authorization for the September 11th Victim Compensation Fund of 2001 through fiscal year 2092, and for other purposes.",pass,45,0,0,0,Yes,50,2,0,1,Yes,2,0,0,0,97,2,0,1,pass
6049,116,Senate,Amendment Rejected,To require a sequestration of certain direct spending.,not pass,0,45,0,0,No,22,30,0,1,No,0,2,0,0,22,77,0,1,not pass
6050,116,Senate,Amendment Rejected,To limit the amount available for the Victims Compensation Fund.,not pass,0,45,0,0,No,32,19,0,2,Yes,0,2,0,0,32,66,0,2,not pass
6051,116,Senate,Cloture Motion Agreed to,"Stephen M. Dickson, of Georgia, to be Administrator of the Federal Aviation Administration for the term of five years",pass,0,44,0,1,No,52,0,0,1,Yes,0,1,0,1,52,45,0,3,pass
6052,116,Senate,Nomination Confirmed,"Mark T. Esper, of Virginia, to be Secretary of Defense",pass,37,8,0,0,Yes,52,0,0,1,Yes,1,0,0,1,90,8,0,2,pass
6053,116,Senate,Cloture Motion Agreed to,"Mark T. Esper, of Virginia, to be Secretary of Defense",pass,36,6,0,3,Yes,48,0,0,5,Yes,1,0,0,1,85,6,0,9,pass
6054,116,Senate,Nomination Confirmed,"Donald R. Tapia, of Arizona, to be Ambassador to Jamaica",pass,14,26,0,5,No,51,0,0,2,Yes,1,0,0,1,66,26,0,8,pass
6055,116,Senate,Nomination Confirmed,"Lynda Blanchard, of Alabama, to be Ambassador to the Republic of Slovenia",pass,3,38,0,4,No,51,1,0,1,Yes,0,1,0,1,54,40,0,6,pass
6056,116,Senate,Nomination Confirmed,"Clifton L. Corker, of Tennessee, to be United States District Judge for the Eastern District of Tennessee",pass,3,38,0,4,No,52,0,0,1,Yes,0,1,0,1,55,39,0,6,pass
6057,116,Senate,Cloture Motion Agreed to,"Donald R. Tapia, of Arizona, to be Ambassador to Jamaica",pass,15,28,0,2,No,51,0,0,2,Yes,1,0,0,1,67,28,0,5,pass
6058,116,Senate,Cloture Motion Agreed to,"Lynda Blanchard, of Alabama, to be Ambassador to the Republic of Slovenia",pass,3,40,0,2,No,52,0,0,1,Yes,0,1,0,1,55,41,0,4,pass
6059,116,Senate,Cloture Motion Agreed to,"Clifton L. Corker, of Tennessee, to be United States District Judge for the Eastern District of Tennessee",pass,3,40,0,2,No,52,0,0,1,Yes,0,1,0,1,55,41,0,4,pass
6060,116,Senate,Resolution of Ratification Agreed to,"Protocol Amending the Convention between the Government of the United States of America and the Government of the Grand Duchy of Luxembourg for the Avoidance of Double Taxation and the Prevention of Fiscal Evasion with Respect to Taxes on Income and Capital, signed on May 20, 2009, at Luxembourg (the ""proposed Protocol"") and a related agreement effected by the exchange of notes also signed on May 20, 2009",pass,42,1,0,2,Yes,50,2,0,1,Yes,1,0,0,1,93,3,0,4,pass
6061,116,Senate,Resolution of Ratification Agreed to,"The Protocol Amending the Convention between the Government of the United States of America and the Government of Japan for the Avoidance of Double Taxation and the Prevention of Fiscal Evasion with respect to Taxes on Income and a related agreement entered into by an exchange of notes (together the ""proposed Protocol""), both signed on January 24, 2013, at Washington, together with correcting notes exchanged March 9 and March 29, 2013",pass,43,0,0,2,Yes,50,2,0,1,Yes,2,0,0,0,95,2,0,3,pass
6062,116,Senate,Resolution of Ratification Agreed to,"Protocol Amending the Convention between the United States of America and the Swiss Confederation for the Avoidance of Double Taxation with Respect to Taxes on Income, signed at Washington on October 2, 1996, signed on September 23, 2009, at Washington, as corrected by an exchange of notes effected November 16, 2010 and a related agreement effected by an exchange of notes on September 23, 2009",pass,43,0,0,2,Yes,50,2,0,1,Yes,2,0,0,0,95,2,0,3,pass
6063,116,Senate,Resolution of Ratification Agreed to,"The Protocol Amending the Convention between the United States of America and the Kingdom of Spain for the Avoidance of Double Taxation and the Prevention of Fiscal Evasion with Respect to Taxes on Income and its Protocol, signed at Madrid on February 22, 1990",pass,42,0,0,3,Yes,51,2,0,0,Yes,1,0,0,1,94,2,0,4,pass
6064,116,Senate,Amendment Rejected,To provide a reservation to the Protocol.,not pass,0,42,0,3,No,4,49,0,0,No,0,1,0,1,4,92,0,4,not pass
6065,116,Senate,Amendment Rejected,To amend the Protocol to protect tax privacy.,not pass,0,42,0,3,No,4,49,0,0,No,0,1,0,1,4,92,0,4,not pass
6066,116,Senate,Cloture Motion Agreed to,"The Protocol Amending the Convention between the United States of America and the Kingdom of Spain for the Avoidance of Double Taxation and the Prevention of Fiscal Evasion with Respect to Taxes on Income and its Protocol, signed at Madrid on February 22, 1990",pass,41,0,0,4,Yes,52,1,0,0,Yes,1,0,0,1,94,1,0,5,pass
6067,116,Senate,Nomination Confirmed,"Peter Joseph Phipps, of Pennsylvania, to be United States Circuit Judge for the Third Circuit",pass,3,38,0,4,No,53,0,0,0,Yes,0,2,0,0,56,40,0,4,pass
6068,116,Senate,Cloture Motion Agreed to,"Peter Joseph Phipps, of Pennsylvania, to be United States Circuit Judge for the Third Circuit",pass,3,38,0,4,No,50,0,0,3,Yes,0,2,0,0,53,40,0,7,pass
6069,116,Senate,Nomination Confirmed,"Peter C. Wright, of Michigan, to be Assistant Administrator, Office of Solid Waste, Environmental Protection Agency",pass,0,37,0,8,No,52,0,0,1,Yes,0,1,0,1,52,38,0,10,pass
6070,116,Senate,Cloture Motion Agreed to,"Peter C. Wright, of Michigan, to be Assistant Administrator, Office of Solid Waste, Environmental Protection Agency",pass,0,38,0,7,No,53,0,0,0,Yes,0,1,0,1,53,39,0,8,pass
6071,116,Senate,Nomination Confirmed,"John P. Pallasch, of Kentucky, to be an Assistant Secretary of Labor",pass,1,38,0,6,No,53,0,0,0,Yes,0,1,0,1,54,39,0,7,pass
6072,116,Senate,Nomination Confirmed,"Robert L. King, of Kentucky, to be Assistant Secretary for Postsecondary Education, Department of Education",pass,3,36,0,6,No,53,0,0,0,Yes,0,1,0,1,56,37,0,7,pass
6073,116,Senate,Cloture Motion Agreed to,"John P. Pallasch, of Kentucky, to be an Assistant Secretary of Labor",pass,1,40,0,4,No,53,0,0,0,Yes,0,1,0,1,54,41,0,5,pass
6074,116,Senate,Cloture Motion Agreed to,"Robert L. King, of Kentucky, to be Assistant Secretary for Postsecondary Education, Department of Education",pass,3,38,0,4,No,53,0,0,0,Yes,0,1,0,1,56,39,0,5,pass
6075,116,Senate,Nomination Confirmed,"Damon Ray Leichty, of Indiana, to be United States District Judge for the Northern District of Indiana",pass,31,10,0,4,Yes,53,0,0,0,Yes,1,0,0,1,85,10,0,5,pass
6076,116,Senate,Nomination Confirmed,"J. Nicholas Ranjan, of Pennsylvania, to be United States District Judge for the Western District of Pennsylvania",pass,27,14,0,4,Yes,52,0,0,1,Yes,1,0,0,1,80,14,0,6,pass
6077,116,Senate,Nomination Confirmed,"T. Kent Wetherell II, of Florida, to be United States District Judge for the Northern District of Florida",pass,25,15,0,5,Yes,52,0,0,1,Yes,1,0,0,1,78,15,0,7,pass
6078,116,Senate,Cloture Motion Agreed to,"J. Nicholas Ranjan, of Pennsylvania, to be United States District Judge for the Western District of Pennsylvania",pass,29,15,0,1,Yes,53,0,0,0,Yes,1,0,0,1,83,15,0,2,pass
6079,116,Senate,Cloture Motion Agreed to,"Damon Ray Leichty, of Indiana, to be United States District Judge for the Northern District of Indiana",pass,33,11,0,1,Yes,53,0,0,0,Yes,1,0,0,1,87,11,0,2,pass
6080,116,Senate,Cloture Motion Agreed to,"T. Kent Wetherell II, of Florida, to be United States District Judge for the Northern District of Florida",pass,28,16,0,1,Yes,53,0,0,0,Yes,1,0,0,1,82,16,0,2,pass
6081,116,Senate,Nomination Confirmed,"Daniel Aaron Bress, of California, to be United States Circuit Judge for the Ninth Circuit",pass,0,44,0,1,No,53,0,0,0,Yes,0,1,0,1,53,45,0,2,pass
6082,116,Senate,Cloture Motion Agreed to,"Daniel Aaron Bress, of California, to be United States Circuit Judge for the Ninth Circuit",pass,0,41,0,4,No,50,0,0,3,Yes,0,1,0,1,50,42,0,8,pass
6083,116,Senate,Bill Passed,"A bill to amend the Balanced Budget and Emergency Deficit Control Act of 1985, to establish a congressional budget for fiscal years 2020 and 2021, to temporarily suspend the debt limit, and for other purposes.",pass,37,5,0,3,Yes,29,23,0,1,Yes,1,0,0,1,67,28,0,5,pass
6084,116,Senate,Cloture Motion Rejected,"A bill to amend the Balanced Budget and Emergency Deficit Control Act of 1985, to establish a congressional budget for fiscal years 2020 and 2021, to temporarily suspend the debt limit, and for other purposes.",not pass,36,5,0,4,Yes,30,22,0,1,Yes,1,0,0,1,67,27,0,6,not pass
6085,116,Senate,Amendment Rejected,In the nature of a substitute.,not pass,0,40,0,5,No,23,29,0,1,No,0,1,0,1,23,70,0,7,not pass
6086,116,Senate,Nomination Confirmed,"Eugene Scalia, of Virginia, to be Secretary of Labor",pass,0,43,0,2,No,53,0,0,0,Yes,0,1,0,1,53,44,0,3,pass
6087,116,Senate,Nomination Confirmed,"Gen. John E. Hyten, in the Air Force, to be General",pass,22,21,0,2,None,52,1,0,0,Yes,1,0,0,1,75,22,0,3,pass
6088,116,Senate,Bill Passed,"A bill making continuing appropriations for fiscal year 2020, and for other purposes.",pass,43,0,0,2,Yes,38,15,0,0,Yes,1,0,0,1,82,15,0,3,pass
6089,116,Senate,Amendment Rejected,To reduce the amount appropriated by 2 percent.,not pass,0,43,0,2,No,24,29,0,0,No,0,1,0,1,24,73,0,3,not pass
6090,116,Senate,Cloture Motion Agreed to,"Eugene Scalia, of Virginia, to be Secretary of Labor",pass,0,41,0,4,No,52,0,0,1,Yes,0,1,0,1,52,42,0,6,pass
6091,116,Senate,Cloture Motion Agreed to,"Gen. John E. Hyten, in the Air Force, to be General",pass,21,20,0,4,None,51,1,0,1,Yes,1,0,0,1,73,21,0,6,pass
6092,116,Senate,Resolution Agreed to,"A resolution instructing the managers on the part of the Senate on the bill S. 1790 (116th Congress) to insist upon the members of the conference to consider potential commonsense solutions regarding family and medical leave, including voluntary compensatory time programs and incentives through the tax code.",pass,3,39,0,3,No,51,0,0,2,Yes,1,0,0,1,55,39,0,6,pass
6093,116,Senate,Resolution Agreed to,A resolution instructing the managers on the part of the Senate on the bill S. 1790 (116th Congress) to insist upon the members of the conference to include the provisions contained in section 2906 of the Senate bill (relating to replenishment of certain military construction funds).,pass,2,40,0,3,No,50,1,0,2,Yes,0,1,0,1,52,42,0,6,pass
6094,116,Senate,Resolution Rejected,A resolution instructing the managers on the part of the Senate on the bill S. 1790 (116th Congress) to insist upon the provisions contained in subtitle B of title XI of the House amendment (relating to paid family leave for Federal personnel).,not pass,42,0,0,3,Yes,4,48,0,1,No,1,0,0,1,47,48,0,5,not pass
6095,116,Senate,Resolution Agreed to,A resolution instructing the managers on the part of the Senate on the conference on the bill S. 1790 (116th Congress) to insist upon the provisions contained in section 630A of the House amendment (relating to the repeal of a requirement of reduction of Survivor Benefit Plan survivor annuities by amounts of dependency and indemnity compensation).,pass,42,0,0,3,Yes,51,0,0,2,Yes,1,0,0,1,94,0,0,6,pass
6096,116,Senate,Resolution Agreed to,A resolution instructing the managers on the part of the Senate on the bill S. 1790 (116th Congress) to insist upon the inclusion of the provisions of S. 2118 (116th Congress) (relating to the prohibition of United States persons from dealing in certain information and communications technology or services from foreign adversaries and requiring the approval of Congress to terminate certain export controls in effect with respect to Huawei Technologies Co. Ltd.).,pass,42,0,0,3,Yes,48,4,0,1,Yes,1,0,0,1,91,4,0,5,pass
6097,116,Senate,Joint Resolution Passed,"A joint resolution relating to a national emergency declared by the President of February 15, 2019.",pass,42,0,0,3,Yes,11,41,0,1,No,1,0,0,1,54,41,0,5,pass
6098,116,Senate,Nomination Confirmed,"David Fabian Black, of North Dakota, to be Deputy Commissioner of Social Security for a term expiring January 19, 2025",pass,15,26,0,4,No,52,0,0,1,Yes,1,0,0,1,68,26,0,6,pass
6099,116,Senate,Nomination Confirmed,"Daniel Habib Jorjani, of Kentucky, to be Solicitor of the Department of the Interior",pass,0,41,0,4,No,51,1,0,1,Yes,0,1,0,1,51,43,0,6,pass
